sequence,repetition,duty_percent,body_bit_index,symbol_index,bit_in_symbol,target_bit,baseline_llr,baseline_bit,sensor_y_llr,sensor_y_bit,payload_bits
2,1,50.0,0,0,0,0,-0.5879348880895758,0,-4.8114848426627335,0,001110011010001100001001111101
2,1,50.0,1,0,1,0,-15.569366249594292,0,-11.325966175406496,0,001110011010001100001001111101
2,1,50.0,2,0,2,1,7.693912433060252,1,5.504014367553621,1,001110011010001100001001111101
2,1,50.0,3,0,3,1,13.232483777414167,1,7.692208872591102,1,001110011010001100001001111101
2,1,50.0,4,0,4,1,3.454612329155057,1,4.459786736820782,1,001110011010001100001001111101
2,1,50.0,5,1,0,0,5.93604929326543,1,3.523811862577226,1,001110011010001100001001111101
2,1,50.0,6,1,1,0,-4.474437613221686,0,-0.9150974717847111,0,001110011010001100001001111101
2,1,50.0,7,1,2,1,17.318553385839863,1,10.475874479521394,1,001110011010001100001001111101
2,1,50.0,8,1,3,1,12.491514271819963,1,9.266820958681958,1,001110011010001100001001111101
2,1,50.0,9,1,4,0,-2.407912939594274,0,-3.163679595785375,0,001110011010001100001001111101
2,1,50.0,10,2,0,1,-4.5944621072837055,0,-4.19650614587139,0,001110011010001100001001111101
2,1,50.0,11,2,1,0,-1.444670532719002,0,-2.91944281278104,0,001110011010001100001001111101
2,1,50.0,12,2,2,0,-9.073428612748744,0,-6.210196587346021,0,001110011010001100001001111101
2,1,50.0,13,2,3,0,-15.34166280793016,0,-12.308507115539896,0,001110011010001100001001111101
2,1,50.0,14,2,4,1,6.077875886209332,1,3.6565117881721796,1,001110011010001100001001111101
2,1,50.0,15,3,0,1,-4.450992822435141,0,0.7242265767209961,1,001110011010001100001001111101
2,1,50.0,16,3,1,0,9.04097669124587,1,6.913943028989026,1,001110011010001100001001111101
2,1,50.0,17,3,2,0,-6.828714079642884,0,-6.178941517919245,0,001110011010001100001001111101
2,1,50.0,18,3,3,0,-13.337190410207231,0,-9.779350243783183,0,001110011010001100001001111101
2,1,50.0,19,3,4,0,-13.239610057446619,0,-11.516556829271916,0,001110011010001100001001111101
2,1,50.0,20,4,0,1,3.632674842659046,1,1.786203951635397,1,001110011010001100001001111101
2,1,50.0,21,4,1,0,-10.175252311209302,0,-10.330784698415588,0,001110011010001100001001111101
2,1,50.0,22,4,2,0,-9.66200228716599,0,-8.946979903437377,0,001110011010001100001001111101
2,1,50.0,23,4,3,1,9.69206418007534,1,7.051383371446633,1,001110011010001100001001111101
2,1,50.0,24,4,4,1,1.5689160263159172,1,1.026988741681579,1,001110011010001100001001111101
2,1,50.0,25,5,0,1,5.943214857977246,1,4.444111952730523,1,001110011010001100001001111101
2,1,50.0,26,5,1,1,7.437148815483207,1,6.752908050603763,1,001110011010001100001001111101
2,1,50.0,27,5,2,1,13.37421316817192,1,13.01641862386267,1,001110011010001100001001111101
2,1,50.0,28,5,3,0,-3.147350617519187,0,-2.125728518987767,0,001110011010001100001001111101
2,1,50.0,29,5,4,1,7.950003578394705,1,6.111653724715277,1,001110011010001100001001111101
2,1,50.0,30,6,0,1,11.91700735184763,1,7.31010649329339,1,001110011010001100001001111101
2,1,50.0,31,6,1,1,10.380718915239544,1,7.825480448723365,1,001110011010001100001001111101
2,1,50.0,32,6,2,0,-9.47574398409113,0,-6.007207618683693,0,001110011010001100001001111101
