sequence,repetition,duty_percent,body_bit_index,symbol_index,bit_in_symbol,target_bit,baseline_llr,baseline_bit,sensor_y_llr,sensor_y_bit,payload_bits
45,5,10.0,0,0,0,1,-0.06162477780737985,0,-0.34596052889789547,0,100110101110100100011000100010
45,5,10.0,1,0,1,0,-5.440215615552465,0,-4.295872973472937,0,100110101110100100011000100010
45,5,10.0,2,0,2,0,1.2077484819949451,1,0.5969586336036516,1,100110101110100100011000100010
45,5,10.0,3,0,3,1,2.2422711342493353,1,1.4582941159587013,1,100110101110100100011000100010
45,5,10.0,4,0,4,1,0.054286503460607705,1,1.7294478847384227,1,100110101110100100011000100010
45,5,10.0,5,1,0,0,0.22303612671922457,1,0.5960439597582677,1,100110101110100100011000100010
45,5,10.0,6,1,1,1,2.399596922484653,1,0.9793072952514971,1,100110101110100100011000100010
45,5,10.0,7,1,2,0,-2.640675900309555,0,-3.5000704767059663,0,100110101110100100011000100010
45,5,10.0,8,1,3,1,0.4248191936915565,1,-0.4785128527574473,0,100110101110100100011000100010
45,5,10.0,9,1,4,1,2.266606778613541,1,2.2144249181172544,1,100110101110100100011000100010
45,5,10.0,10,2,0,1,1.2171917931727816,1,1.1047351177100844,1,100110101110100100011000100010
45,5,10.0,11,2,1,0,-2.698739930280877,0,-1.8489879666663511,0,100110101110100100011000100010
45,5,10.0,12,2,2,1,0.27457774904889465,1,0.3654525137184067,1,100110101110100100011000100010
45,5,10.0,13,2,3,0,-0.5908472638023337,0,1.729576151671762,1,100110101110100100011000100010
45,5,10.0,14,2,4,0,-0.9660236693130244,0,-2.5506142954953046,0,100110101110100100011000100010
45,5,10.0,15,3,0,1,1.0566392444440291,1,-0.42939076386323355,0,100110101110100100011000100010
45,5,10.0,16,3,1,0,-1.2161378617319765,0,0.1471531068157219,1,100110101110100100011000100010
45,5,10.0,17,3,2,0,-0.8428302526278795,0,0.0403097623920502,1,100110101110100100011000100010
45,5,10.0,18,3,3,0,-1.8368555562147946,0,0.14366582455533633,1,100110101110100100011000100010
45,5,10.0,19,3,4,1,-0.3234912220130896,0,0.7472410596204376,1,100110101110100100011000100010
45,5,10.0,20,4,0,1,2.666579003229031,1,2.068337308855381,1,100110101110100100011000100010
45,5,10.0,21,4,1,0,0.24897979971096174,1,1.5610634492776883,1,100110101110100100011000100010
45,5,10.0,22,4,2,0,-2.575348085094645,0,-2.768196061018397,0,100110101110100100011000100010
45,5,10.0,23,4,3,0,-0.401973144007264,0,-1.406092256693519,0,100110101110100100011000100010
45,5,10.0,24,4,4,1,2.6650415287114244,1,1.734974104425599,1,100110101110100100011000100010
45,5,10.0,25,5,0,0,-0.08867535966135016,0,0.05865361632112254,1,100110101110100100011000100010
45,5,10.0,26,5,1,0,-2.0960800441938594,0,-1.194064826170643,0,100110101110100100011000100010
45,5,10.0,27,5,2,0,-3.6497889772648016,0,-2.9536095461460086,0,100110101110100100011000100010
45,5,10.0,28,5,3,1,4.6266609634506395,1,2.270616553787649,1,100110101110100100011000100010
45,5,10.0,29,5,4,0,1.7893309559688295,1,0.9130146009684388,1,100110101110100100011000100010
45,5,10.0,30,6,0,1,-2.8341796874378726,0,-0.3401719639007789,0,100110101110100100011000100010
45,5,10.0,31,6,1,1,0.03510400187110141,1,0.37468677334770306,1,100110101110100100011000100010
45,5,10.0,32,6,2,0,-0.2018462548447808,0,-0.18950187296776155,0,100110101110100100011000100010
45,5,10.0,33,6,3,1,-1.0331655236912183,0,-1.3366458188515782,0,100110101110100100011000100010
45,5,10.0,34,6,4,0,1.372399872626294,1,-0.23640922122434055,0,100110101110100100011000100010
45,5,10.0,35,7,0,1,0.216516151412407,1,0.9573695826336522,1,100110101110100100011000100010
45,5,10.0,36,7,1,1,-0.269157111752076,0,0.14713784620601278,1,100110101110100100011000100010
45,5,10.0,37,7,2,0,-1.3259156144103867,0,-0.7110686260669036,0,100110101110100100011000100010
45,5,10.0,38,7,3,1,-1.56194198005906,0,0.759601447127771,1,100110101110100100011000100010
45,5,10.0,39,7,4,0,-2.5893960655485424,0,-2.3537185502500337,0,100110101110100100011000100010
45,5,10.0,40,8,0,0,0.820852417625287,1,-0.9670957271242957,0,100110101110100100011000100010
45,5,10.0,41,8,1,1,5.341088043117495,1,3.9814538717881227,1,100110101110100100011000100010
45,5,10.0,42,8,2,1,-0.7030718669404757,0,0.8392045275194095,1,100110101110100100011000100010
45,5,10.0,43,8,3,1,-2.678442583991557,0,-3.11895316947816,0,100110101110100100011000100010
45,5,10.0,44,8,4,0,-0.2681978205863291,0,-1.037023921990994,0,100110101110100100011000100010
45,5,10.0,45,9,0,0,5.586435116453582,1,3.7665609704358323,1,100110101110100100011000100010
45,5,10.0,46,9,1,0,0.1086397441860556,1,0.1973978632404727,1,100110101110100100011000100010
45,5,10.0,47,9,2,0,-6.600365849065819,0,-3.7549500270467195,0,100110101110100100011000100010
45,5,10.0,48,9,3,0,-1.635460634655376,0,-0.4211951948826649,0,100110101110100100011000100010
45,5,10.0,49,9,4,1,-0.5472533992975979,0,-0.6657672412116331,0,100110101110100100011000100010
45,5,10.0,50,10,0,0,-1.8257558193118468,0,-1.0843051602814797,0,100110101110100100011000100010
45,5,10.0,51,10,1,0,-0.6881267838941363,0,-0.37781987319931154,0,100110101110100100011000100010
45,5,10.0,52,10,2,0,0.2804394345872472,1,0.5288993095761062,1,100110101110100100011000100010
45,5,10.0,53,10,3,0,-2.011926076956279,0,0.24945298864056975,1,100110101110100100011000100010
45,5,10.0,54,10,4,0,-0.16995114025217928,0,0.43809011397522046,1,100110101110100100011000100010
45,5,10.0,55,11,0,1,0.9260622873807036,1,2.8957209108311632,1,100110101110100100011000100010
45,5,10.0,56,11,1,1,-1.4029701545281217,0,0.27612186417401163,1,100110101110100100011000100010
45,5,10.0,57,11,2,1,0.021617991910647394,1,0.4542953534929589,1,100110101110100100011000100010
45,5,10.0,58,11,3,1,0.5535776533305635,1,1.3069246960158443,1,100110101110100100011000100010
45,5,10.0,59,11,4,1,-0.6095223531335415,0,-0.4235214335896448,0,100110101110100100011000100010
45,5,10.0,60,12,0,1,-0.07268007832761458,0,0.2705498434242042,1,100110101110100100011000100010
45,5,10.0,61,12,1,0,0.11771239115649113,1,0.07790709868364015,1,100110101110100100011000100010
45,5,10.0,62,12,2,0,-2.3872395696386923,0,-0.14794380641892751,0,100110101110100100011000100010
45,5,10.0,63,12,3,1,-0.6281766353643778,0,1.084292663439522,1,100110101110100100011000100010
45,5,10.0,64,12,4,0,3.064810591276539,1,0.8083252667835507,1,100110101110100100011000100010
45,5,10.0,65,13,0,1,0.2567548649400029,1,0.3666937393650568,1,100110101110100100011000100010
45,5,10.0,66,13,1,0,-2.8660029977816404,0,-3.048321997592426,0,100110101110100100011000100010
45,5,10.0,67,13,2,0,3.4350752287222477,1,-0.07701213559487952,0,100110101110100100011000100010
45,5,10.0,68,13,3,1,-2.1917386216843084,0,-0.4931811614659984,0,100110101110100100011000100010
45,5,10.0,69,13,4,1,-2.6809136411053993,0,-3.3518079554064393,0,100110101110100100011000100010
45,5,10.0,70,14,0,0,-1.1885445006132989,0,0.2586226880782221,1,100110101110100100011000100010
45,5,10.0,71,14,1,0,-2.4516314381504007,0,-1.7068200860990022,0,100110101110100100011000100010
45,5,10.0,72,14,2,0,-1.8973546103065302,0,0.15547883549166874,1,100110101110100100011000100010
45,5,10.0,73,14,3,1,2.039885465530814,1,2.40898839027121,1,100110101110100100011000100010
45,5,10.0,74,14,4,1,0.6340160000591744,1,1.081918545980583,1,100110101110100100011000100010
45,5,10.0,75,15,0,0,2.137897406234118,1,1.1277123628602501,1,100110101110100100011000100010
45,5,10.0,76,15,1,1,-1.3106583519544897,0,-0.9193697119190749,0,100110101110100100011000100010
45,5,10.0,77,15,2,0,-3.9117566465082496,0,-2.798875252896887,0,100110101110100100011000100010
45,5,10.0,78,15,3,0,-1.652494987639367,0,-1.894388682086047,0,100110101110100100011000100010
45,5,10.0,79,15,4,1,-0.8420269059476327,0,-0.9442715379208373,0,100110101110100100011000100010
45,5,10.0,80,16,0,1,0.24386720105802073,1,-0.06636216908261772,0,100110101110100100011000100010
45,5,10.0,81,16,1,0,1.0615174263409315,1,-0.867332786626233,0,100110101110100100011000100010
45,5,10.0,82,16,2,0,-0.39816675203205265,0,0.30957007185131635,1,100110101110100100011000100010
45,5,10.0,83,16,3,1,0.4724087036810065,1,0.03357892326944478,1,100110101110100100011000100010
45,5,10.0,84,16,4,0,-1.1291905003062448,0,0.7434588064751744,1,100110101110100100011000100010
45,5,10.0,85,17,0,0,2.3760489760081573,1,1.8958876644793108,1,100110101110100100011000100010
45,5,10.0,86,17,1,1,3.938548986829174,1,4.672271377885121,1,100110101110100100011000100010
45,5,10.0,87,17,2,0,1.6900862712016949,1,2.0082968567717483,1,100110101110100100011000100010
45,5,10.0,88,17,3,0,-0.8112254203695608,0,-1.1641851634012064,0,100110101110100100011000100010
