t,x,y
0.000000,984,1609
0.005000,925,1612
0.010000,756,1606
0.015001,910,1609
0.020001,956,1611
0.025000,763,1610
0.030000,810,1610
0.035000,970,1615
0.039999,841,1612
0.045000,808,1611
0.049999,982,1612
0.055000,930,1613
0.059999,757,1613
0.065000,908,1612
0.070000,954,1614
0.075001,757,1615
0.080001,830,1610
0.084999,982,1612
0.090000,834,1620
0.094999,803,1614
0.100001,980,1613
0.105001,925,1616
0.109999,778,1618
0.114999,902,1615
0.119999,945,1616
0.125001,777,1616
0.130001,820,1615
0.135000,971,1617
0.139999,838,1616
0.145000,793,1611
0.150000,988,1615
0.155000,929,1617
0.159999,756,1619
0.165000,906,1619
0.170000,967,1615
0.174999,764,1614
0.180000,812,1615
0.185000,994,1609
0.189999,846,1613
0.194999,796,1611
0.200000,974,1610
0.205000,919,1612
0.209999,776,1610
0.214999,895,1608
0.219999,966,1606
0.225001,760,1606
0.230001,808,1605
0.235000,988,1602
0.240000,848,1603
0.245000,786,1605
0.250001,993,1602
0.255000,930,1600
0.260000,765,1603
0.265001,892,1608
0.269999,964,1604
0.275000,768,1605
0.279999,822,1602
0.285000,971,1606
0.290000,847,1605
0.295000,802,1605
0.299999,976,1605
0.305000,941,1608
0.309999,772,1607
0.315001,904,1604
0.319999,943,1607
0.325001,771,1605
0.329999,821,1602
0.335000,976,1604
0.340000,828,1606
0.344999,809,1602
0.350000,978,1603
0.355001,924,1601
0.360000,777,1600
0.365000,910,1600
0.369999,949,1608
0.375000,757,1604
0.379999,810,1606
0.385001,987,1602
0.390000,836,1604
0.395000,791,1609
0.400001,995,1604
0.405000,932,1606
0.410000,763,1606
0.414999,916,1604
0.420000,955,1609
0.424999,768,1609
0.430001,820,1611
0.435001,973,1612
0.439999,828,1614
0.445000,814,1612
0.449999,988,1611
0.455000,927,1610
0.460000,758,1608
0.465000,918,1609
0.469999,956,1610
0.475000,771,1609
0.480000,814,1611
0.484999,990,1605
0.489999,833,1610
0.494999,794,1610
0.500000,971,1610
0.504999,931,1603
0.510001,763,1608
0.515000,923,1608
0.520000,953,1607
0.525001,755,1606
0.530000,812,1608
0.535000,987,1603
0.540000,831,1608
0.545000,807,1605
0.550000,983,1605
0.555001,923,1609
0.560001,771,1599
0.565001,918,1605
0.570000,948,1604
0.575000,762,1603
0.580000,824,1602
0.584999,965,1606
0.590000,837,1602
0.594999,794,1601
0.600001,991,1599
0.605000,924,1599
0.609999,781,1597
0.615000,905,1600
0.620000,937,1599
0.625000,775,1599
0.629999,825,1596
0.635000,965,1599
0.640000,843,1594
0.645000,801,1598
0.650000,977,1595
0.655001,920,1597
0.660000,765,1589
0.664999,912,1595
0.670000,954,1596
0.674999,757,1596
0.680000,828,1595
0.685001,966,1597
0.689999,839,1595
0.694999,804,1594
0.700000,975,1595
0.705001,938,1589
0.709999,765,1594
0.715000,920,1593
0.719999,938,1596
0.725000,772,1591
0.730000,817,1592
0.734999,963,1595
0.739999,837,1593
0.744999,799,1595
0.750000,972,1597
0.755000,935,1592
0.760000,767,1597
0.765000,912,1595
0.769999,952,1597
0.774999,756,1599
0.780001,810,1599
0.785000,985,1601
0.790001,827,1600
0.795000,794,1604
0.799999,972,1606
0.805000,935,1604
0.810000,766,1606
0.814999,912,1608
0.820000,959,1609
0.825000,759,1612
0.830000,816,1612
0.834999,987,1613
0.840000,820,1614
0.844999,811,1616
0.850001,973,1620
0.855000,943,1614
0.860000,778,1618
0.865001,915,1619
0.869999,951,1614
0.875001,768,1618
0.880000,825,1622
0.885000,967,1622
0.889999,816,1625
0.895001,798,1616
0.899999,997,1617
0.905000,934,1618
0.910000,769,1617
0.914999,917,1615
0.920000,948,1619
0.924999,758,1616
0.930000,825,1618
0.935001,966,1619
0.939999,814,1619
0.945000,804,1616
0.949999,979,1616
0.955001,920,1616
0.960000,779,1615
0.965001,920,1612
0.970000,940,1608
0.975000,759,1611
0.980000,832,1610
0.985000,975,1610
0.990000,817,1610
0.995000,810,1603
1.000001,988,1610
1.005000,920,1611
1.010001,761,1612
1.015000,926,1612
1.020000,948,1609
1.025000,754,1610
1.030001,834,1609
1.035000,978,1609
1.040000,812,1612
1.045000,813,1610
1.050000,974,1612
1.055000,937,1611
1.060000,767,1610
1.064999,927,1600
1.069999,947,1605
1.075000,754,1604
1.080000,829,1603
1.084999,968,1604
1.090000,809,1604
1.095000,814,1604
1.100001,983,1600
1.105000,917,1603
1.110001,781,1602
1.115000,929,1602
1.120000,941,1599
1.125001,763,1602
1.130000,811,1604
1.134999,985,1601
1.140000,816,1605
1.144999,797,1605
1.150000,989,1604
1.155000,917,1606
1.160000,763,1609
1.164999,917,1609
1.169999,948,1609
1.175000,765,1609
1.180000,816,1612
1.185000,987,1609
1.189999,812,1613
1.194999,797,1612
1.200001,995,1610
1.205000,916,1609
1.209999,784,1608
1.215000,927,1610
1.219999,953,1610
1.225000,761,1614
1.230000,812,1612
1.235000,959,1613
1.240000,818,1610
1.245000,809,1611
1.250001,976,1615
1.255001,913,1617
1.259999,785,1613
1.264999,932,1615
1.270000,940,1605
1.275000,766,1614
1.280000,827,1615
1.285001,971,1612
1.289999,803,1615
1.295000,793,1618
1.300001,993,1615
1.305000,915,1617
1.309999,765,1619
1.315000,924,1612
1.320001,944,1620
1.324999,754,1617
1.330001,829,1619
1.335000,969,1621
1.340000,811,1623
1.345000,806,1622
1.350001,991,1623
1.354999,924,1625
1.360000,767,1630
1.365000,949,1630
1.370000,939,1629
1.375000,748,1634
1.380000,833,1627
1.385000,981,1634
1.390000,806,1633
1.395000,807,1630
1.400001,978,1633
1.405000,938,1631
1.410000,789,1628
1.415000,940,1631
1.420001,934,1634
1.424999,752,1634
1.430000,818,1631
1.434999,986,1631
1.440000,814,1631
1.445001,811,1630
1.450000,983,1632
1.455000,923,1629
1.459999,774,1627
1.465001,949,1630
1.470000,938,1631
1.475001,762,1620
1.480001,827,1627
1.484999,966,1627
1.489999,821,1625
1.495000,806,1624
1.500001,979,1628
1.505000,934,1627
1.510000,777,1629
1.515000,929,1627
1.519999,953,1627
1.524999,756,1628
1.530000,821,1629
1.535000,981,1625
1.539999,814,1628
1.545000,805,1625
1.550000,998,1624
1.555000,919,1626
1.560000,780,1617
1.564999,930,1627
1.569999,943,1623
1.575001,768,1622
1.580000,824,1624
1.585000,961,1623
1.590001,798,1622
1.595000,819,1620
1.600001,992,1620
1.605000,907,1623
1.610000,791,1615
1.615000,941,1618
1.619999,953,1616
1.625000,757,1615
1.630000,824,1619
1.635000,978,1617
1.640000,796,1618
1.645000,825,1618
1.650000,982,1617
1.655000,905,1619
1.660000,787,1616
1.665000,939,1619
1.670000,932,1619
1.674999,750,1622
1.680000,838,1616
1.685000,961,1621
1.689999,802,1619
1.695000,802,1619
1.699999,998,1616
1.705001,913,1615
1.709999,794,1611
1.715000,938,1616
1.720001,952,1612
1.724999,758,1609
1.729999,830,1609
1.735001,962,1608
1.740000,813,1605
1.745001,811,1604
1.750000,991,1605
1.755000,912,1603
1.760000,781,1598
1.765000,943,1600
1.769999,937,1602
1.774999,747,1602
1.780001,844,1601
1.785000,969,1600
1.790000,786,1600
1.795001,800,1601
1.800001,997,1600
1.805001,906,1597
1.810000,766,1600
1.814999,955,1595
1.820000,934,1596
1.825000,766,1592
1.830001,838,1594
1.834999,956,1597
1.840000,789,1593
1.845000,821,1593
1.850000,981,1592
1.855001,913,1591
1.860000,785,1592
1.864999,939,1592
1.869999,941,1592
1.875000,760,1592
1.880000,835,1594
1.885001,953,1594
1.890000,797,1594
1.894999,803,1593
1.899999,982,1593
1.905000,909,1595
1.910000,767,1598
1.915000,940,1598
1.920001,934,1593
1.925000,753,1593
1.930000,837,1593
1.935000,957,1596
1.939999,805,1595
1.945000,806,1591
1.949999,973,1596
1.955001,912,1592
1.959999,770,1594
1.965000,954,1587
1.970001,945,1593
1.974999,751,1594
1.979999,834,1594
1.985000,955,1596
1.990000,783,1595
1.995000,805,1595
2.000000,991,1593
2.005000,912,1597
2.010000,775,1599
2.014999,939,1604
2.020000,942,1602
2.025001,752,1603
2.029999,856,1604
2.035000,962,1606
2.040000,784,1606
2.045000,801,1609
2.049999,990,1608
2.055000,894,1611
2.059999,794,1608
2.065000,957,1607
2.070000,930,1609
2.074999,762,1603
2.080000,861,1608
2.084999,970,1609
2.090001,779,1609
2.095001,823,1609
2.099999,981,1608
