t,x,y
3198.095005,4095,4095
3198.100007,4095,4095
3198.105006,4095,4095
3198.110006,4095,4095
3198.115006,4095,4095
3198.120006,4095,4095
3198.125007,4095,4095
3198.130007,4095,4095
3198.135007,4095,4095
3198.140006,4095,4095
3198.145007,4095,4095
3198.150006,4095,4095
3198.155007,4095,4095
3198.160005,4095,4095
3198.165006,4095,4095
3198.170006,4095,4095
3198.175006,4095,4095
3198.180005,4095,4095
3198.185007,4095,4095
3198.190006,4095,4095
3198.195005,4095,4095
3198.200006,4095,4095
3198.205006,4095,4095
3198.210006,4095,4095
3198.215005,4095,4095
3198.220006,4095,4095
3198.225006,4095,4095
3198.230006,4095,4095
3198.235006,4095,4095
3198.240005,4095,4095
3198.245006,4095,4095
3198.250006,4095,4095
3198.255006,4095,4095
3198.260006,4095,4095
3198.265006,4095,4095
3198.270007,4095,4095
3198.275007,4095,4095
3198.280005,4095,4095
3198.285006,4095,4095
3198.290007,4095,4095
3198.295007,4095,4095
3198.300005,3871,4095
3198.305007,3638,4095
3198.310005,3148,3822
3198.315006,2847,3512
3198.320006,2561,3195
3198.325005,2267,2884
3198.330006,2097,2564
3198.335007,1952,2249
3198.340007,1747,1942
3198.345006,1631,1637
3198.350006,1556,1344
3198.355005,1433,1060
3198.360006,1327,790
3198.365005,1273,538
3198.370006,1179,327
3198.375006,1092,147
3198.380007,1067,13
3198.385007,1038,11
3198.390006,976,9
3198.395006,941,0
3198.400007,945,13
3198.405007,909,14
3198.410006,883,14
3198.415006,906,13
3198.420005,891,13
3198.425005,856,12
3198.430007,869,9
3198.435007,889,13
3198.440006,849,15
3198.445005,845,12
3198.450007,880,12
3198.455005,856,9
3198.460005,836,13
3198.465005,870,6
3198.470006,859,6
3198.475007,805,14
3198.480007,828,11
3198.485007,847,12
3198.490005,812,14
3198.495007,825,9
3198.500006,843,0
3198.505007,810,11
3198.510006,797,12
3198.515006,826,11
3198.520006,817,10
3198.525007,795,12
3198.530005,824,9
3198.535006,831,10
3198.540006,792,2
3198.545006,790,2
