t,x,y
197.245005,745,709
197.250005,729,694
197.255006,770,741
197.260006,766,728
197.265006,719,682
197.270005,775,738
197.275005,793,754
197.280005,746,708
197.285005,748,712
197.290005,777,739
197.295006,750,712
197.300006,728,700
197.305006,784,745
197.310005,787,746
197.315005,742,701
197.320006,755,715
197.325006,778,738
197.330006,730,689
197.335006,733,694
197.340006,785,745
197.345006,760,719
197.350006,747,709
197.355007,794,755
197.360006,788,749
197.365006,734,697
197.370005,746,717
197.375006,767,732
197.380006,719,684
197.385006,729,694
197.390006,777,743
197.395006,756,721
197.400005,742,708
197.405005,770,737
197.410006,769,738
197.415006,732,700
197.420005,766,735
197.425006,761,730
197.430006,720,691
197.435005,734,705
197.440005,765,736
197.445006,743,714
197.450006,736,710
197.455006,769,742
197.460005,766,740
197.465006,715,689
197.470005,756,731
197.475005,772,746
197.480006,721,699
197.485006,726,701
197.490006,781,756
197.495005,724,701
197.500006,707,693
197.505007,760,737
197.510006,769,746
197.515005,724,701
197.520006,753,730
197.525005,775,751
197.530005,728,703
197.535005,717,693
197.540007,774,750
197.545006,750,724
197.550006,732,708
197.555005,762,739
197.560005,773,747
197.565006,725,701
197.570007,732,717
197.575006,761,736
197.580006,713,687
197.585005,729,703
197.590005,783,757
197.595005,732,707
197.600006,719,694
197.605007,778,752
197.610007,753,730
197.615006,730,705
197.620005,757,737
197.625005,762,735
197.630006,710,682
197.635006,724,696
197.640006,777,746
197.645005,755,723
197.650005,727,694
197.655005,781,749
197.660005,776,742
197.665006,736,703
197.670006,763,729
197.675006,766,732
197.680005,723,689
197.685005,748,711
197.690005,792,754
197.695007,749,711
197.700005,749,712
197.705006,789,751
197.710006,770,740
197.715006,717,680
197.720006,766,726
197.725007,794,753
197.730006,720,682
197.735007,735,696
197.740006,789,749
197.745006,757,716
197.750005,746,705
197.755006,800,759
197.760006,766,727
197.765006,722,682
197.770005,761,719
197.775006,784,742
197.780006,742,698
197.785005,760,715
197.790007,802,756
197.795006,744,704
197.800005,733,689
197.805006,786,751
197.810006,782,736
197.815005,726,682
197.820006,771,736
197.825006,786,740
197.830006,736,689
197.835006,746,700
197.840005,801,752
197.845006,767,718
197.850006,748,698
197.855006,785,736
197.860007,785,734
197.865005,744,694
197.870006,776,724
197.875005,805,752
197.880005,754,701
197.885006,754,713
197.890005,797,743
197.895006,768,713
197.900005,760,705
197.905006,804,749
197.910006,786,737
197.915007,748,691
197.920006,788,730
197.925006,804,746
197.930007,762,703
197.935007,752,692
197.940006,805,743
197.945005,778,715
197.950006,764,700
197.955006,822,757
197.960005,802,737
197.965005,753,689
197.970005,803,737
197.975006,820,760
197.980006,773,704
197.985006,776,716
197.990005,810,749
197.995006,773,704
198.000006,755,691
198.005005,812,751
198.010006,802,733
198.015006,755,687
198.020007,788,720
