t,x,y
8229.865007,936,735
8229.870006,884,715
8229.875006,898,694
8229.880007,906,674
8229.885005,891,654
8229.890007,866,644
8229.895005,907,647
8229.900007,887,661
8229.905006,879,689
8229.910006,892,740
8229.915006,917,818
8229.920006,876,931
8229.925006,884,1079
8229.930006,929,1269
8229.935007,926,1502
8229.940006,930,1790
8229.945007,1003,2127
8229.950007,999,2512
8229.955005,1007,2951
8229.960005,1066,3447
8229.965007,1141,3991
8229.970006,3888,4095
8229.975005,4095,4095
8229.980006,4095,4095
8229.985005,4095,4095
8229.990006,4095,4095
8229.995005,4095,4095
8230.000007,4095,4095
8230.005006,4095,4095
8230.010006,4095,4095
8230.015007,4095,4095
8230.020005,4095,4095
8230.025005,4095,4095
8230.030005,4095,4095
8230.035006,4095,4095
8230.040006,4095,4095
8230.045005,4095,4095
8230.050005,4095,4095
8230.055006,4095,4095
8230.060007,4095,4095
8230.065006,4095,4095
8230.070006,4095,4095
8230.075005,4095,4095
8230.080006,4095,4095
8230.085005,4095,4095
8230.090007,4095,4095
8230.095007,4095,4095
8230.100006,4095,4095
8230.105006,4095,4095
8230.110006,4095,4095
8230.115007,4095,4095
8230.120006,4095,4095
8230.125006,4095,4095
8230.130007,4095,4095
8230.135007,4095,4095
8230.140006,4095,4095
8230.145006,4095,4095
8230.150007,4095,4095
8230.155007,4095,4095
8230.160006,4095,4095
8230.165006,4095,4095
8230.170007,4095,4095
8230.175007,4095,4095
8230.180006,4095,4095
8230.185006,4095,4095
8230.190005,4095,4095
8230.195006,4095,4095
8230.200006,4095,4095
8230.205006,4095,4095
8230.210006,4095,4095
8230.215007,4095,4095
8230.220006,4095,4095
8230.225005,4095,4095
8230.230006,4095,4095
8230.235005,4095,4095
8230.240006,4095,4095
8230.245006,4095,4095
8230.250006,4095,4095
8230.255006,4095,4095
8230.260005,4095,4095
8230.265007,4095,4095
8230.270005,4095,4095
8230.275006,4095,4095
8230.280005,4095,4095
8230.285006,4095,4095
8230.290005,4095,4095
8230.295007,4095,4095
8230.300007,4095,4095
8230.305006,4095,4095
8230.310006,4095,4095
8230.315006,4095,4095
8230.320007,4095,4095
8230.325006,4095,4095
8230.330006,4095,4095
8230.335006,4095,4095
8230.340006,4095,4095
8230.345006,4095,4095
8230.350006,4095,4095
8230.355006,4095,4095
8230.360006,4095,4095
8230.365006,3800,4095
8230.370006,3504,3987
8230.375005,3069,3628
8230.380006,2795,3264
8230.385005,2479,2889
8230.390007,2229,2518
8230.395005,2079,2151
8230.400007,1871,1786
8230.405006,1681,1427
8230.410006,1581,1085
8230.415006,1451,765
8230.420006,1309,485
8230.425007,1218,256
8230.430006,1166,81
8230.435006,1063,9
8230.440005,1002,8
8230.445006,1000,11
8230.450005,959,10
8230.455006,898,6
8230.460007,876,6
8230.465006,878,8
8230.470006,809,9
8230.475006,781,6
8230.480006,798,9
8230.485006,758,4
8230.490006,719,8
8230.495005,728,8
8230.500006,709,8
8230.505007,678,6
8230.510005,683,6
8230.515006,671,4
8230.520006,642,6
8230.525006,632,6
8230.530006,657,5
8230.535006,644,5
8230.540006,629,5
8230.545005,652,2
8230.550005,653,6
8230.555005,613,7
8230.560007,649,6
8230.565006,664,3
8230.570006,622,4
8230.575005,625,7
8230.580006,665,6
8230.585006,631,5
8230.590006,642,4
8230.595006,664,5
8230.600006,661,7
8230.605007,634,6
8230.610007,660,3
8230.615006,649,5
8230.620005,626,6
8230.625006,626,6
8230.630007,677,6
8230.635006,642,6
8230.640005,646,5
8230.645006,662,7
8230.650006,661,7
8230.655005,619,7
8230.660006,661,6
8230.665006,668,6
8230.670006,634,4
8230.675006,629,3
8230.680006,678,5
8230.685006,637,7
8230.690006,627,7
8230.695006,671,8
8230.700005,652,2
8230.705006,634,7
8230.710006,653,6
8230.715006,672,5
8230.720007,628,65
8230.725005,657,191
8230.730006,686,324
8230.735006,679,466
8230.740006,677,612
8230.745006,723,764
8230.750005,735,917
8230.755006,702,1074
8230.760005,754,1231
8230.765006,783,1394
8230.770005,745,1557
8230.775006,776,1718
8230.780007,828,1880
8230.785005,805,2037
8230.790006,810,2200
8230.795006,878,2352
8230.800006,866,2505
8230.805005,870,2658
8230.810006,908,2800
8230.815006,915,2942
8230.820006,916,3075
8230.825007,931,3208
8230.830005,969,3334
8230.835005,962,3453
8230.840006,963,3572
8230.845007,1029,3676
8230.850005,1022,3778
8230.855005,1002,3878
8230.860006,1059,3954
8230.865007,1074,4038
8230.870006,1056,4095
8230.875005,1100,4095
8230.880006,1216,4095
8230.885005,1496,4095
8230.890006,2776,4095
8230.895006,3824,4095
8230.900007,3873,4095
8230.905006,3870,4095
8230.910006,3884,4095
8230.915006,3897,4095
8230.920005,3892,4095
8230.925005,3928,4095
8230.930005,3897,4095
8230.935006,3907,4095
8230.940006,3887,4095
8230.945006,3850,4095
8230.950005,3858,4095
8230.955007,3809,4095
8230.960007,3792,4095
8230.965006,3744,4095
8230.970007,3496,4095
8230.975006,3159,4095
8230.980006,2910,4095
8230.985006,2613,4087
8230.990006,2405,4028
8230.995005,2273,3971
8231.000006,2108,3913
8231.005006,1958,3850
8231.010006,1867,3799
8231.015007,1793,3725
8231.020005,1685,3662
8231.025006,1614,3598
8231.030005,1587,3541
8231.035007,1506,3473
8231.040006,1459,3415
8231.045006,1452,3356
8231.050006,1407,3299
8231.055007,1363,3243
8231.060006,1345,3188
8231.065006,1339,3134
8231.070006,1270,3083
8231.075005,1270,3034
8231.080005,1274,2993
8231.085006,1235,2947
8231.090005,1208,2912
8231.095006,1244,2864
8231.100006,1228,2830
8231.105006,1169,2802
8231.110005,1204,2764
8231.115007,1210,2737
8231.120005,1144,2708
8231.125007,1159,2676
8231.130006,1186,2650
8231.135005,1135,2625
8231.140007,1147,2598
8231.145005,1160,2572
8231.150006,1149,2547
