t,x,y
11733.260006,1444,3741
11733.265006,1338,3723
11733.270006,1457,3702
11733.275006,1453,3688
11733.280006,1283,3672
11733.285007,1349,3655
11733.290006,1448,3645
11733.295005,1297,3632
11733.300006,1300,3610
11733.305006,1443,3595
11733.310006,1386,3579
11733.315006,1256,3564
11733.320006,1390,3548
11733.325005,1399,3533
11733.330005,1227,3521
11733.335005,1281,3505
11733.340006,1389,3497
11733.345006,1253,3477
11733.350006,1237,3470
11733.355007,1405,3451
11733.360006,1332,3438
11733.365005,1205,3427
11733.370006,1333,3417
11733.375005,1356,3396
11733.380006,1179,3389
11733.385005,1249,3372
11733.390007,1354,3357
11733.395005,1209,3345
11733.400006,1216,3332
11733.405005,1365,3322
11733.410006,1293,3309
11733.415007,1171,3293
11733.420006,1298,3288
11733.425006,1324,3268
11733.430005,1161,3259
11733.435006,1202,3249
11733.440007,1308,3244
11733.445006,1192,3223
11733.450005,1167,3210
11733.455006,1312,3201
11733.460007,1256,3191
11733.465007,1132,3182
11733.470007,1264,3170
11733.475006,1299,3156
11733.480006,1125,3146
11733.485005,1163,3136
11733.490006,1307,3123
11733.495007,1158,3112
11733.500006,1141,3105
11733.505007,1284,3098
11733.510006,1231,3089
11733.515006,1103,3081
11733.520005,1254,3066
11733.525006,1254,3058
11733.530005,1092,3055
11733.535007,1135,3047
11733.540006,1280,3041
11733.545006,1146,3032
11733.550006,1127,3025
11733.555006,1279,3020
11733.560006,1214,3021
11733.565006,1086,3012
11733.570006,1221,3003
11733.575007,1252,3002
11733.580005,1089,2995
11733.585006,1127,2995
11733.590005,1246,2991
11733.595006,1133,2984
11733.600006,1110,2979
11733.605007,1261,2977
11733.610006,1204,2981
11733.615007,1094,2976
11733.620006,1220,2971
11733.625006,1229,2969
11733.630006,1068,2966
11733.635006,1114,2969
11733.640006,1244,2968
11733.645005,1106,2966
11733.650007,1111,2965
11733.655005,1262,2962
11733.660006,1210,2961
11733.665005,1078,2957
11733.670006,1208,2957
11733.675006,1237,2957
11733.680006,1059,2958
11733.685006,1129,2955
11733.690006,1246,2952
11733.695006,1104,2955
11733.700006,1089,2955
11733.705005,1269,2952
11733.710005,1212,2954
11733.715005,1076,2952
11733.720006,1201,2954
11733.725005,1215,2952
11733.730007,1078,2949
11733.735006,1121,2947
11733.740006,1230,2948
11733.745006,1097,2947
11733.750006,1109,2941
11733.755007,1254,2941
11733.760007,1202,2937
11733.765007,1071,2932
11733.770005,1203,2934
11733.775007,1214,2932
11733.780007,1048,2931
11733.785006,1117,2930
11733.790006,1248,2921
11733.795005,1104,2922
11733.800006,1082,2919
11733.805005,1233,2920
11733.810007,1210,2915
11733.815006,1066,2912
11733.820007,1187,2912
11733.825006,1225,2907
11733.830006,1064,2906
11733.835006,1101,2905
11733.840006,1221,2905
11733.845007,1086,2901
11733.850005,1089,2896
11733.855006,1241,2893
11733.860007,1191,2891
11733.865006,1052,2889
11733.870005,1180,2889
11733.875006,1218,2882
11733.880006,1046,2876
11733.885005,1084,2876
11733.890007,1215,2872
11733.895007,1097,2870
11733.900006,1072,2863
11733.905006,1220,2860
11733.910007,1188,2854
11733.915007,1049,2855
11733.920006,1176,2847
11733.925007,1188,2842
11733.930005,1025,2841
11733.935007,1071,2835
11733.940007,1225,2828
11733.945006,1081,2816
11733.950005,1064,2814
11733.955006,1224,2807
11733.960006,1170,2802
11733.965005,1030,2798
11733.970007,1157,2789
11733.975006,1177,2786
11733.980006,1033,2777
11733.985005,1070,2767
11733.990006,1193,2764
11733.995006,1061,2754
11734.000006,1039,2747
11734.005007,1213,2738
11734.010005,1156,2731
11734.015007,1013,2729
11734.020006,1137,2721
11734.025007,1157,2711
11734.030006,998,2701
11734.035006,1051,2698
11734.040006,1170,2698
11734.045007,1038,2687
11734.050006,1045,2673
11734.055006,1186,2669
11734.060006,1134,2662
11734.065006,995,2656
11734.070006,1120,2648
11734.075005,1155,2638
11734.080006,991,2630
11734.085006,1028,2625
11734.090006,1153,2618
11734.095006,1044,2607
11734.100006,1014,2603
11734.105007,1153,2593
11734.110005,1108,2593
11734.115006,992,2578
11734.120005,1109,2572
11734.125007,1119,2565
11734.130006,957,2561
11734.135005,1023,2549
11734.140006,1148,2540
11734.145005,1003,2532
11734.150006,1000,2527
11734.155006,1148,2519
11734.160006,1094,2514
11734.165006,978,2502
11734.170006,1094,2498
11734.175006,1107,2492
11734.180007,944,2485
11734.185005,978,2482
11734.190006,1115,2479
11734.195007,1003,2467
11734.200006,980,2462
11734.205006,1119,2457
11734.210007,1099,2448
11734.215007,938,2442
11734.220006,1062,2437
11734.225005,1102,2428
11734.230006,940,2422
11734.235005,978,2416
11734.240007,1103,2412
11734.245006,969,2409
11734.250005,971,2394
11734.255006,1121,2393
11734.260005,1073,2388
11734.265006,925,2381
11734.270006,1052,2376
11734.275006,1068,2372
11734.280006,911,2365
11734.285006,978,2357
11734.290007,1110,2350
11734.295005,974,2347
11734.300005,946,2341
11734.305006,1097,2337
11734.310006,1055,2333
11734.315006,910,2329
11734.320006,1039,2325
11734.325006,1083,2317
11734.330006,918,2312
11734.335007,947,2309
11734.340005,1078,2310
11734.345007,970,2303
11734.350006,944,2299
11734.355006,1093,2294
11734.360006,1049,2293
11734.365006,914,2291
11734.370005,1041,2286
11734.375006,1056,2290
11734.380007,916,2281
11734.385005,953,2279
11734.390006,1075,2280
11734.395007,969,2279
11734.400006,947,2274
11734.405006,1093,2273
11734.410006,1043,2270
11734.415006,916,2268
11734.420006,1039,2266
11734.425006,1059,2262
11734.430006,902,2259
11734.435006,941,2258
11734.440006,1068,2256
11734.445007,963,2257
11734.450006,933,2249
11734.455005,1083,2249
11734.460005,1040,2244
11734.465007,898,2240
11734.470006,1022,2241
11734.475005,1046,2237
11734.480006,907,2229
11734.485006,950,2226
11734.490006,1068,2222
11734.495006,941,2224
11734.500006,917,2219
11734.505007,1071,2218
